"id","mssubclass","lotshape","landcontour","landslope","bldgtype","housestyle","overallqual","overallcond","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm","lotfrontage_std","lotarea_std","garagearea_std","grlivarea_std","totalbsmtsf_std","saleprice_std"
1073,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Fair",50,7585,280,1456,810,91500,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","-0.21991751573757166557","-0.29373311920425559223","-0.90259947190382289486","-0.11316064406203946801","-0.56399920005450684718","-1.1256089957567302"
70,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Good","Below Average",81,15593,667,2287,1304,225000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.67437419695627322210","0.50857000111690800315","0.90746243955380462716","1.4682494831562473","0.56204138449654137893","0.55485165383784191922"
1060,"1-1/2 STORY FINISHED ALL AGES","Slightly irregular","Hillside - Significant slope from side to side","Moderate Slope","Single-family Detached","One and one-half story: 2nd level finished","Above Average","Good",0,11275,432,1991,854,220000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","-1.6623235039534505","0.07595950242225460594","-0.19167076249410872601","0.90495538248643638886","-0.46370408726048635740","0.49191305272943097733"
1405,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Fair","Below Average",60,10410,936,1214,672,105000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.06856368190560410465","-0.01070286009994900420","2.1656191687065225","-0.57369163177181733224","-0.87856114472666201966","-0.95567477276402068598"
1029,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Average",79,9492,240,1376,768,105000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.61667795742763806805","-0.10267517084605641935","-1.0896859743800635","-0.26540229289171810081","-0.65973544408516276924","-0.95567477276402068598"
1390,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Above Average","Above Average",60,6000,440,1218,735,131000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.06856368190560410465","-0.45253062740968070445","-0.15425346199886061186","-0.56607954933033340060","-0.73495677868067813657","-0.62839404700028378819"
171,"1-1/2 STORY FINISHED ALL AGES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Above Average",0,12358,660,1382,720,128500,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","-1.6623235039534505","0.18446278405410028199","0.87472230162046252728","-0.25398416922949220335","-0.76914829440591239445","-0.65986334755448925913"
1023,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Average",52,9439,160,1248,912,87000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","-0.16222127620893651153","-0.10798511906996022437","-1.4638589793325446","-0.50898893101920391330","-0.33149689312291389361","-1.1822537367543001"
1388,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Above Average","Good",60,8520,216,2526,714,136000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.06856368190560410465","-0.20005761751840544716","-1.2019378758658078","1.9230714090349122","-0.78282490069600609760","-0.56545544589187284631"
178,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Average",0,13650,451,1920,1052,172500,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","-1.6623235039534505","0.31390529547454775517","-0.10280467381789445490","0.76984091915009660224","-0.01237607968739415342","-0.10600365780047297056"
1428,"1-1/2 STORY FINISHED ALL AGES","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Above Average",60,10930,288,1558,913,140000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.06856368190560410465","0.04139474511571096953","-0.86518217140857478071","0.08094745819580078881","-0.32921745874123160975","-0.51510456500514409280"
1011,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Average",115,21286,312,1271,720,135000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","1.6552102689430708","1.0789385905260469","-0.75293026992283043826","-0.46521945698067130637","-0.76914829440591239445","-0.57804316611355503468"
1010,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Average",60,6000,0,1522,1008,102000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.06856368190560410465","-0.45253062740968070445","-2.2122049892375069","0.01243871622244540405","-0.11267119248141464319","-0.99343793342906725111"
184,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Good","Average",63,11426,484,2082,1362,200000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.15510804119855683571","0.09108784547526355985","0.05154169072500401597","1.0781302580301958","0.69424857863411384273","0.24015864829578720980"
185,"1-1/2 STORY FINISHED ALL AGES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Very Good",92,7438,576,1252,504,127000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.99170351436376656933","-0.30846071144791331557","0.48184064642035732870","-0.50137684857771998166","-1.2615061208492857","-0.67874492788701254170"
188,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Good",60,10410,180,1656,660,135000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.06856368190560410465","-0.01070286009994900420","-1.3703157280944243","0.26744347801215711400","-0.90591435730684942596","-0.57804316611355503468"
996,"1-1/2 STORY FINISHED ALL AGES","Slightly irregular","Near Flat/Level","Moderate Slope","Single-family Detached","One and one-half story: 2nd level finished","Below Average","Good",51,4712,305,1230,747,121600,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","-0.19106939597325408855","-0.58157238802077694706","-0.78567040785617253814","-0.54324330200588160568","-0.70760356610049073027","-0.74671861708409635893"
987,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Above Average","Very Good",59,5310,255,1635,485,117000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.03971556214128652762","-0.52166014202276797728","-1.0195285359514733","0.22748004519436647288","-1.3048153741012491","-0.80462213010383442546"
971,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Below Average","Below Average",60,10800,0,1192,720,135000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.06856368190560410465","0.02837034381179597610","-2.2122049892375069","-0.61555808519997895626","-0.76914829440591239445","-0.57804316611355503468"
78,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Average",50,8635,240,1285,672,127000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","-0.21991751573757166557","-0.18853603174955756836","-1.0896859743800635","-0.43857716843547754563","-0.87856114472666201966","-0.67874492788701254170"
969,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Fair","Above Average",50,5925,0,968,600,37900,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","-0.21991751573757166557","-0.46004470508501627758","-2.2122049892375069","-1.0418347019230791","-1.0426804202077865","-1.8003107996388955"
468,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Good",79,9480,312,1644,728,146500,"-0.18409996061096765719","0.06344234227398732852","-0.08743310083660181234","0.16720729113976319022","-0.00416193977983543707","0.08815276226855859047","0.61667795742763806805","-0.10387742327411011105","-0.75293026992283043826","0.24460723068770531907","-0.75091281935245412358","-0.43328438356420986835"
1286,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Above Average","Above Average",50,6000,280,1412,780,132500,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","-0.21991751573757166557","-0.45253062740968070445","-0.90259947190382289486","-0.19689355091836271605","-0.63238223150497536293","-0.60951246666776050563"
967,"1-1/2 STORY FINISHED ALL AGES","Slightly irregular","Hillside - Significant slope from side to side","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Good",130,9600,256,1308,728,160000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","2.0879320654078345","-0.09185489899357319404","-1.0148513733895672","-0.39480769439694493870","-0.75091281935245412358","-0.26335016057150032527"
946,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Above Average",98,8820,456,1869,1088,124900,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","1.1647922329496720","-0.17000130681706315463","-0.07941886100836438355","0.67278686802117647383","0.06968355805316806549","-0.70517914035254513729"
1285,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Above Average","Good",50,9638,336,2447,804,169000,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","-0.21991751573757166557","-0.08804776630473650365","-0.64067836843708609581","1.7727327808156046","-0.57767580634460055033","-0.15006067857636062988"
1280,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Below Average","Below Average",60,7500,528,1128,698,68400,"0.01717799466059783802","-0.02578619777135142677","-0.08531744498328728484","-0.01421697412022173819","-0.08468567136739681187","-0.14153755852022074573","0.06856368190560410465","-0.30224907390296924178","0.25733684344886864380","-0.73735140426372186250","-0.81929585080292263933","-1.4163853328775888"
